Bairros_SP,Bairros_Fortaleza,Bairros_RJ,Causa_Afastamento_1,Causa_Afastamento_2,Causa_Afastamento_3,Motivo_Desligamento,CBO_Ocupacao_2002,CNAE_2_0_Classe,CNAE_95_Classe,Distritos_SP,Vinculo_Ativo_31_12,Faixa_Etaria,Faixa_Hora_Contrat,Faixa_Remun_Dezem__SM_,Faixa_Remun_Media__SM_,Faixa_Tempo_Emprego,Escolaridade_apos_2005,Qtd_Hora_Contr,Idade,Ind_CEI_Vinculado,Ind_Simples,Mes_Admissao,Mes_Desligamento,Mun_Trab,Municipio,Nacionalidade,Natureza_Juridica,Ind_Portador_Defic,Qtd_Dias_Afastamento,Raca_Cor,Regioes_Adm_DF,Vl_Remun_Dezembro_Nom,Vl_Remun_Dezembro__SM_,Vl_Remun_Media_Nom,Vl_Remun_Media__SM_,CNAE_2_0_Subclasse,Sexo_Trabalhador,Tamanho_Estabelecimento,Tempo_Emprego,Tipo_Admissao,Tipo_Estab,Tipo_Estab_1,Tipo_Defic,Tipo_Vinculo,IBGE_Subsetor,Vl_Rem_Janeiro_SC,Vl_Rem_Fevereiro_SC,Vl_Rem_Marco_SC,Vl_Rem_Abril_SC,Vl_Rem_Maio_SC,Vl_Rem_Junho_SC,Vl_Rem_Julho_SC,Vl_Rem_Agosto_SC,Vl_Rem_Setembro_SC,Vl_Rem_Outubro_SC,Vl_Rem_Novembro_SC,Ano_Chegada_Brasil,Ind_Trab_Intermitente,Ind_Trab_Parcial,DIV_CNAE_20
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,8,6,3,2,4,7,44,66,0,1,0,{ñ,170950,170950,10,2062,0,0,9,0,"0000001650,00","000001,50","0000001650,00","000001,50",4530703,1,2,"    13,9",0,1,"CNPJ                ",0,10,16,"000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,6,6,3,2,3,7,44,44,0,1,1,{ñ,170950,170950,10,2062,0,0,9,0,"0000001650,00","000001,50","0000001567,50","000001,42",4530703,1,2,"    11,3",1,1,"CNPJ                ",0,10,16,"000000006,60","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50","000000016,50",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,6,6,4,3,3,7,44,40,0,1,6,{ñ,0,170210,10,2135,0,0,8,0,"0000002000,00","000001,81","0000002000,00","000001,81",4530703,1,3,"     6,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000020,00","000000020,00","000000020,00","000000020,00","000000020,00","000000020,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,2,1,1,7,44,21,0,0,11,{ñ,172100,172100,10,2135,0,0,8,0,"0000001100,00","000001,00","0000000971,66","000000,88",4520002,1,2,"     1,7",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000843,33",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,3,2,6,7,44,63,0,0,0,{ñ,172100,172100,10,2062,0,0,8,0,"0000001604,19","000001,45","0000001377,39","000001,24",4511101,1,5,"    51,6",0,1,"CNPJ                ",0,10,16,"000001302,38","000001302,38","000001302,38","000001519,44","000001302,38","000001302,38","000001302,38","000001540,44","000001302,38","000001302,38","000001445,64",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,49221,60240,"           {ñ class}",1,6,6,6,5,6,7,44,46,0,0,0,{ñ,172100,172100,10,2305,0,2,8,0,"0000004095,06","000003,72","0000003851,03","000003,49",4922102,1,4,"    58,7",0,1,"CNPJ                ",0,10,20,"000003710,46","000003710,46","000003463,10","000003710,46","000003710,46","000003376,79","000003710,46","000003879,54","000003879,54","000003879,54","000005086,51",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,3,2,6,7,44,24,0,1,0,{ñ,0,172100,10,2305,0,0,8,0,"0000001360,00","000001,23","0000001213,33","000001,10",4520002,1,4,"    39,9",0,1,"CNPJ                ",0,10,16,"000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,6,6,3,2,6,7,44,42,0,1,0,{ñ,0,172100,10,2305,0,0,8,0,"0000001360,00","000001,23","0000001224,44","000001,11",4520002,1,4,"    39,9",0,1,"CNPJ                ",0,10,16,"000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000001733,33","000000008,00","000000012,00","000000012,00","000000012,00","000000012,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,3,2,6,7,44,23,0,1,0,{ñ,0,172100,10,2305,0,0,8,0,"0000001360,00","000001,23","0000001151,75","000001,04",4520002,1,4,"    42,9",0,1,"CNPJ                ",0,10,16,"000000011,00","000000011,00","000000011,00","000001344,44","000000916,67","000000011,00","000000011,00","000000011,00","000000012,00","000000012,00","000000012,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,3,2,2,7,44,59,0,1,9,{ñ,0,172100,10,2135,0,0,9,0,"0000001548,74","000001,40","0000001453,37","000001,31",4520001,1,2,"     3,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000012,45","000000014,71","000001548,74",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,99,2,7,7,44,50,0,1,0,{ñ,171610,171610,10,2135,0,66,8,0,"0000000000,00","000000,00","0000001309,63","000001,18",4530703,1,2,"    70,9",0,1,"CNPJ                ",0,10,16,"000001329,29","000001322,65","000001331,92","000001318,71","000001325,39","000001330,32","000001335,58","000001330,32","000001325,06","000001147,14","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",85,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,99,4,7,7,44,60,0,0,0,{ñ,0,170930,10,2135,0,117,2,0,"0000000000,00","000000,00","0000002645,82","000002,40",4530703,1,2,"   110,9",0,1,"CNPJ                ",0,10,16,"000002898,12","000002898,12","000002898,12","000002898,12","000000000,00","000000000,00","000000000,00","000000560,92","000002898,12","000002898,12","000003216,92",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,40,0,991305,49213,60232,"           {ñ class}",1,6,4,5,4,7,6,22,44,0,0,0,{ñ,171610,171610,10,2062,0,18,8,0,"0000002871,14","000002,61","0000002882,81","000002,61",4921302,1,5,"    76,6",0,1,"CNPJ                ",0,10,20,"000000027,30","000000027,30","000003124,33","000000027,30","000000027,30","000000027,30","000000027,30","000003030,64","000003445,37","000002871,14","000002871,14",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49221,60240,"           {ñ class}",1,3,6,4,2,1,6,44,21,0,0,10,{ñ,171820,171820,10,2305,0,3,8,0,"0000001863,08","000001,69","0000001301,62","000001,17",4922102,1,8,"     2,3",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000569,80","000001471,98",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49221,60240,"           {ñ class}",1,3,6,4,3,3,6,44,22,0,0,4,{ñ,171820,171820,10,2305,0,3,8,0,"0000002154,11","000001,95","0000001826,81","000001,65",4922102,1,8,"     8,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000001410,43","000001507,65","000001953,35","000001694,85","000001848,87","000001471,98","000002165,99","000002234,14",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49221,60240,"           {ñ class}",1,5,6,6,5,6,6,44,39,0,0,0,{ñ,171820,171820,10,2305,0,0,8,0,"0000003984,88","000003,62","0000004220,67","000003,83",4922102,1,8,"    39,9",0,1,"CNPJ                ",0,10,20,"000000032,20","000004025,28","000003719,18","000005503,85","000003485,61","000003441,82","000004466,79","000006051,32","000004779,59","000003984,88","000003984,88",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49221,60240,"           {ñ class}",1,5,6,5,4,5,6,44,33,0,0,0,{ñ,171820,171820,10,2305,0,7,8,0,"0000002668,47","000002,42","0000002500,53","000002,26",4922102,1,8,"    34,7",0,1,"CNPJ                ",0,10,20,"000000020,20","000002425,24","000002109,49","000002369,36","000002597,04","000002302,50","000002286,51","000002486,62","000002602,36","000004025,80","000002113,06",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,5,4,6,6,44,30,0,0,0,{ñ,170210,170210,10,2054,0,0,8,0,"0000002424,16","000002,20","0000002494,51","000002,26",4930202,1,10,"    36,5",0,1,"CNPJ                ",0,10,20,"000002273,05","000002306,30","000003037,85","000002324,22","000002575,29","000002568,44","000002464,56","000002507,52","000002482,42","000002351,52","000002618,81",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,6,6,3,2,6,7,44,47,0,1,0,{ñ,0,172100,10,2062,0,0,9,0,"0000001290,63","000001,17","0000001313,39","000001,18",4520001,1,2,"    57,4",0,1,"CNPJ                ",0,10,16,"000001229,17","000001229,17","000002075,94","000001270,14","000001229,17","000001229,17","000001229,17","000001229,17","000001229,17","000001229,17","000001290,63",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,3,2,3,7,44,53,0,1,3,{ñ,170950,170950,10,2135,0,14,2,0,"0000001325,00","000001,20","0000001123,95","000001,01",4520002,1,2,"     9,4",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000556,73","000000011,93","000000011,93","000000874,86","000000011,93","000000011,93","000000011,93","000000011,93","000000013,25",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,47415,52442,"           {ñ class}",1,6,6,5,4,8,7,44,47,0,1,0,{ñ,0,172100,10,2305,0,0,2,0,"0000002393,45","000002,17","0000002560,23","000002,32",4741500,1,3,"   121,9",0,1,"CNPJ                ",0,10,16,"000002293,32","000002293,32","000002293,32","000002293,32","000002293,32","000002293,32","000002293,32","000004632,50","000002316,25","000002316,25","000003011,13",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49213,60232,"           {ñ class}",1,4,6,4,3,7,7,44,29,0,0,0,{ñ,170210,170210,10,2062,0,1,8,0,"0000002051,68","000001,86","0000002099,77","000001,90",4921301,1,5,"    61,9",0,1,"CNPJ                ",0,10,20,"000002969,47","000001771,64","000002047,40","000002044,20","000002044,20","000002044,20","000002047,72","000002044,20","000002044,20","000002044,20","000002044,20",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,45111,50105,"           {ñ class}",1,6,6,7,5,6,7,44,43,0,0,0,{ñ,170210,170210,10,2062,0,5,8,0,"0000004776,61","000004,34","0000003503,42","000003,17",4511101,1,5,"    57,3",0,1,"CNPJ                ",0,10,16,"000004703,05","000002152,12","000002658,94","000003648,56","000003120,59","000003056,74","000004379,38","000003060,98","000003174,76","000003936,76","000003372,66",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,3,2,7,7,44,34,0,1,0,{ñ,0,172100,10,2305,0,0,9,0,"0000001531,41","000001,39","0000001368,05","000001,24",4520002,1,2,"    62,9",0,1,"CNPJ                ",0,10,16,"000001424,20","000001056,67","000001378,27","000001378,27","000001378,27","000001378,27","000001378,27","000001378,27","000001378,27","000001378,27","000001378,27",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,7,7,44,54,0,1,0,{ñ,0,170210,10,2305,0,0,8,0,"0000002134,23","000001,94","0000002010,27","000001,82",4520002,1,3,"    80,8",0,1,"CNPJ                ",0,10,16,"000001940,21","000001940,21","000001940,21","000001940,21","000001940,21","000002586,95","000001940,21","000001940,21","000001940,21","000001940,21","000001940,21",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,84116,75116,"           {ñ class}",1,8,5,7,5,8,7,40,71,0,0,0,{ñ,0,172100,10,1023,0,0,9,0,"0000004821,41","000004,38","0000003716,50","000003,37",8411600,1,10,"   493,9",0,1,"CNPJ                ",0,96,24,"000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06",0,0,0,84
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,6,6,4,2,5,7,44,49,0,1,0,{ñ,0,170210,10,2305,0,0,9,0,"0000001774,74","000001,61","0000001629,33","000001,47",4530703,1,4,"    27,1",0,1,"CNPJ                ",0,10,16,"000002066,17","000000020,35","000001877,76","000001328,55","000001338,01","000001650,05","000001469,08","000001274,75","000001274,75","000001458,20","000000020,05",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,7,7,44,56,0,1,0,{ñ,0,170950,10,2062,0,0,9,0,"0000001773,87","000001,61","0000001794,78","000001,63",4520002,1,2,"   117,9",0,1,"CNPJ                ",0,10,16,"000001739,25","000001728,25","000001761,25","000001728,25","000002290,30","000001794,76","000001750,25","000001750,25","000001728,25","000001740,87","000001751,87",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,5,6,3,2,4,7,44,34,0,1,0,{ñ,172100,172100,10,2062,0,0,8,0,"0000001543,49","000001,40","0000001162,94","000001,05",4530703,1,3,"    14,9",0,1,"CNPJ                ",0,10,16,"000001489,03","000001489,03","000001489,03","000001489,03","000000446,71","000000446,71","000000446,71","000000648,46","000001489,03","000001489,03","000001489,03",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,46613,51616,"           {ñ class}",1,4,6,5,4,7,7,44,26,0,0,0,{ñ,170210,170210,10,2062,0,0,8,0,"0000002535,78","000002,30","0000002870,21","000002,60",4661300,1,5,"   102,9",0,1,"CNPJ                ",0,10,17,"000002058,70","000003501,54","000002193,07","000001876,29","000002664,56","000002705,21","000003457,94","000003744,21","000003037,54","000001798,66","000004869,13",0,0,0,46
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,99,99,8,7,44,37,0,0,0,{ñ,170210,170210,10,2135,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4520001,1,2,"   155,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,3,6,3,2,1,7,44,22,0,1,11,{ñ,0,172100,10,2062,0,0,8,0,"0000001254,64","000001,14","0000001254,64","000001,14",4530703,1,3,"     1,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001254,64",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,6,5,6,4,44,58,0,0,0,{ñ,0,170950,10,2062,0,0,8,0,"0000003371,44","000003,06","0000003527,02","000003,20",4530701,1,5,"    40,0",0,1,"CNPJ                ",0,10,16,"000002799,02","000003078,99","000003084,74","000003463,55","000003530,86","000003118,97","000004270,80","000003887,68","000004078,13","000003905,59","000003734,49",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,3,6,3,2,4,4,44,24,0,0,0,{ñ,172210,172210,10,2062,0,0,8,0,"0000001390,76","000001,26","0000001493,44","000001,35",4930202,1,4,"    14,9",0,1,"CNPJ                ",0,10,20,"000001543,18","000001483,31","000001434,11","000001447,30","000001495,04","000001378,90","000001350,73","000001551,88","000001440,60","000001638,78","000001766,73",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,84116,75116,"           {ñ class}",1,7,5,6,5,8,5,40,55,0,0,0,{ñ,0,172100,10,1023,0,0,9,0,"0000003616,06","000003,28","0000003616,06","000003,28",8411600,1,10,"   431,9",0,1,"CNPJ                ",0,96,24,"000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06","000003616,06",0,0,0,84
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,4,3,7,5,44,56,0,1,0,{ñ,0,170950,10,2062,0,0,8,0,"0000001753,20","000001,59","0000001810,43","000001,64",4530703,1,2,"   108,9",0,1,"CNPJ                ",0,10,16,"000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000002371,33","000001821,89","000001753,20","000001753,20",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,6,6,4,3,7,5,44,46,0,1,0,{ñ,0,170950,10,2062,0,0,9,0,"0000001753,20","000001,59","0000001810,43","000001,64",4530703,1,2,"   108,9",0,1,"CNPJ                ",0,10,16,"000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000001753,20","000002371,33","000001821,89","000001753,20","000001753,20",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,7,5,7,5,44,36,0,0,0,{ñ,170210,170210,10,2062,0,0,8,0,"0000005226,32","000004,75","0000004165,51","000003,78",4511101,1,5,"    72,4",0,1,"CNPJ                ",0,10,16,"000003828,17","000002948,65","000004507,84","000004382,33","000004622,91","000003538,53","000004203,94","000004724,43","000003871,20","000003908,27","000004223,58",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,6,5,5,5,44,53,0,0,0,{ñ,170950,170950,10,2062,0,14,4,0,"0000004408,37","000004,00","0000004230,85","000003,84",4511101,1,5,"    31,8",0,1,"CNPJ                ",0,10,16,"000004624,57","000004103,81","000004113,52","000004129,67","000004129,66","000004129,68","000004129,67","000004129,42","000004612,54","000004129,67","000004129,66",0,0,0,45
